time (s) →,0.52083,0.625,0.72917,0.83333,0.9375,1.0417,1.1458,1.25,1.3542,1.4583,1.5625,1.6667,1.7708,1.875,1.9792,2.0833,2.1875,2.2917,2.3958,2.5,2.6042,2.7083,2.8125,2.9167,3.0208,3.125,3.2292,3.3333,3.4375,3.5417,3.6458,3.75,3.8542,3.9583,4.0625,4.1667,4.2708,4.375,4.4792,4.5833,4.6875,4.7917,4.8958,5,5.1042,5.2083,5.3125,5.4167,5.5208,5.625,5.7292,5.8333,5.9375,6.0417,6.1458,6.25,6.3542
frequency (Hz),FFT amplitude (mV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.88,0.28657,0.25394,0.29599,0.26187,0.26618,0.42698,0.54584,0.60039,0.5973,0.56219,0.57839,0.65103,0.67838,0.62385,0.52402,0.49638,0.58545,0.6859,0.75533,0.78347,0.76401,0.69716,0.59295,0.50416,0.49767,0.52232,0.52567,0.49923,0.49977,0.52944,0.51289,0.45829,0.42814,0.49091,0.60812,0.67526,0.66077,0.5824,0.48994,0.45123,0.49325,0.56815,0.63847,0.69126,0.71366,0.68156,0.57718,0.42276,0.37333,0.4463,0.52279,0.57293,0.58689,0.56016,15.429,14.743,14.743
225.92,0.39153,0.3692,0.40184,0.39344,0.41118,0.47939,0.50191,0.47987,0.50243,0.59002,0.6705,0.71554,0.7035,0.61242,0.42971,0.3798,0.50486,0.54611,0.59274,0.66047,0.67593,0.60841,0.46322,0.2235,0.3749,0.50769,0.51498,0.38574,0.35854,0.52147,0.55724,0.4775,0.30161,0.38449,0.55032,0.61653,0.57602,0.45316,0.33799,0.34478,0.38654,0.44882,0.47366,0.46039,0.54382,0.62055,0.58135,0.44466,0.39631,0.45704,0.47525,0.43927,0.36826,0.41583,15.429,14.704,14.704
224.96,0.47383,0.49166,0.51996,0.54352,0.53861,0.48997,0.3955,0.24451,0.27562,0.4297,0.51047,0.55427,0.58771,0.59697,0.57894,0.54089,0.46218,0.28538,0.33286,0.4784,0.49656,0.44249,0.39063,0.37753,0.40514,0.48183,0.56563,0.61951,0.64528,0.64106,0.58076,0.46704,0.38372,0.44977,0.54097,0.56245,0.49431,0.35515,0.22634,0.19543,0.11607,0.29787,0.39942,0.39644,0.50967,0.65117,0.68246,0.61341,0.47178,0.27008,0.30938,0.38601,0.37485,0.43104,15.429,14.665,14.665
224,0.25771,0.31989,0.45883,0.52055,0.49425,0.39074,0.2696,0.26394,0.31916,0.34819,0.29276,0.18379,0.37146,0.4229,0.40779,0.43129,0.46207,0.46673,0.45654,0.42738,0.35868,0.23161,0.14192,0.2404,0.11495,0.34169,0.52598,0.6298,0.66431,0.63739,0.55666,0.42927,0.32031,0.41487,0.51033,0.53185,0.47198,0.34681,0.16372,0.18497,0.30556,0.43291,0.57034,0.69235,0.77659,0.78865,0.70986,0.57156,0.4712,0.42453,0.43621,0.48809,0.5235,0.54548,15.429,14.625,14.625
223.04,0.24194,0.25126,0.37757,0.47523,0.48534,0.39876,0.27944,0.22578,0.1619,0.33979,0.42306,0.45468,0.45023,0.36402,0.26064,0.31062,0.29853,0.36529,0.42263,0.37429,0.21436,0.22355,0.32572,0.36632,0.40037,0.44974,0.47728,0.48824,0.49589,0.47758,0.43708,0.39034,0.36153,0.40163,0.45602,0.4605,0.4254,0.37578,0.31531,0.27157,0.26798,0.45738,0.67629,0.83855,0.90162,0.84617,0.6727,0.38978,0.33592,0.49639,0.54199,0.50262,0.37721,0.3656,15.429,14.586,14.586
222.08,0.28764,0.28207,0.4024,0.49081,0.51483,0.49774,0.47141,0.46332,0.49361,0.56049,0.62793,0.66298,0.65062,0.59776,0.5209,0.42649,0.35844,0.40246,0.44778,0.43864,0.40003,0.40375,0.46581,0.52877,0.54567,0.47674,0.27783,0.26208,0.34478,0.2318,0.19595,0.27125,0.20744,0.30204,0.39507,0.39836,0.2603,0.27158,0.44395,0.48547,0.48754,0.62655,0.78877,0.86519,0.85923,0.80395,0.71236,0.58967,0.4757,0.44472,0.50449,0.53364,0.49976,0.49844,15.429,14.547,14.547
221.12,0.2214,0.37565,0.47193,0.50607,0.45429,0.30829,0.37109,0.50763,0.57289,0.59983,0.6331,0.68004,0.69911,0.66398,0.58527,0.50134,0.45732,0.46191,0.47018,0.43754,0.35646,0.34207,0.46652,0.56706,0.61035,0.59554,0.54441,0.49803,0.4631,0.42402,0.39325,0.37898,0.35448,0.3053,0.32532,0.41222,0.48254,0.55317,0.65339,0.75408,0.83346,0.87265,0.83093,0.68297,0.4974,0.54062,0.60437,0.56037,0.41543,0.30715,0.46777,0.57181,0.60942,0.60391,15.429,14.507,14.507
220.16,0.33128,0.39268,0.46268,0.49409,0.47299,0.43132,0.45147,0.50015,0.48333,0.3457,0.30535,0.51128,0.58249,0.54634,0.43488,0.29106,0.20483,0.30263,0.39401,0.41756,0.36696,0.35493,0.41975,0.47358,0.53569,0.57814,0.57461,0.53629,0.48969,0.45256,0.42555,0.40411,0.37371,0.32031,0.33854,0.47052,0.5549,0.57549,0.63304,0.7924,0.91762,0.91757,0.77436,0.53854,0.34297,0.37668,0.49194,0.52766,0.47234,0.39573,0.44099,0.53994,0.56343,0.45146,15.429,14.467,14.467
219.2,0.26063,0.33488,0.33338,0.38463,0.44521,0.44984,0.42507,0.42497,0.43179,0.41939,0.42525,0.45826,0.46725,0.41161,0.29038,0.16213,0.15483,0.19483,0.30326,0.41809,0.48407,0.47602,0.36579,0.19031,0.413,0.46085,0.38619,0.32462,0.32378,0.2407,0.25586,0.28625,0.25943,0.3511,0.47395,0.57313,0.61268,0.52943,0.48364,0.76435,0.92493,0.92467,0.79131,0.56671,0.35063,0.45059,0.52502,0.51166,0.42915,0.31378,0.37933,0.49778,0.55093,0.54813,15.429,14.428,14.428
218.24,0.41,0.35848,0.28975,0.35171,0.39556,0.34636,0.18585,0.26635,0.37982,0.38224,0.28742,0.30623,0.39979,0.39464,0.31081,0.21164,0.17591,0.17179,0.29376,0.42351,0.50853,0.53803,0.52726,0.51457,0.50959,0.47534,0.39552,0.34392,0.36374,0.35913,0.35008,0.33936,0.32911,0.40281,0.47682,0.50221,0.57061,0.71707,0.86119,0.95665,0.94739,0.82046,0.6739,0.62425,0.59902,0.55705,0.49285,0.41387,0.37265,0.3873,0.40022,0.4153,0.47258,0.51861,15.429,14.388,14.388
217.28,0.47208,0.45197,0.4536,0.45009,0.41205,0.32814,0.25491,0.31919,0.3944,0.41567,0.39107,0.39844,0.43464,0.43126,0.37581,0.29518,0.22583,0.21654,0.30874,0.41444,0.47923,0.47941,0.4492,0.46335,0.48783,0.48454,0.47937,0.49453,0.5152,0.51961,0.49726,0.44666,0.38598,0.39904,0.46744,0.43387,0.42241,0.75324,0.98477,1.0542,0.94337,0.67069,0.35192,0.51505,0.54167,0.45623,0.35004,0.27378,0.19427,0.31628,0.33921,0.2348,0.37534,0.48006,15.429,14.348,14.348
